Jour,date,S,I,R,D,S_abs,I_abs,R_abs,D_abs,V,V_abs,lits_par_mille
407,2021-02-14,0.9873079443938532,0.00023884289499708766,0.012229167351243355,0.00022404535990641126,36982557.28571428,8946.57142857143,458079.85714285716,8392.285714285714,0.0,0.0,1.1
408,2021-02-15,0.9872958584689299,0.0002321573076223568,0.012247637573522775,0.00022434664992501007,36982104.571428575,8696.142857142857,458771.71428571426,8403.57142857143,0.0,0.0,1.1
409,2021-02-16,0.9872837725440066,0.00022547172024762593,0.012266107795802192,0.0002246479399436089,36981651.85714286,8445.714285714286,459463.5714285714,8414.857142857143,0.0,0.0,1.1
410,2021-02-17,0.9872716866190834,0.00021878613287289506,0.01228457801808161,0.00022494922996220767,36981199.14285714,8195.285714285714,460155.4285714286,8426.142857142857,0.0,0.0,1.1
411,2021-02-18,0.9872596006941601,0.00021210054549816422,0.012303048240361032,0.0002252505199808065,36980746.428571425,7944.857142857143,460847.28571428574,8437.42857142857,0.0,0.0,1.1
412,2021-02-19,0.9872475147692368,0.00020541495812343336,0.012321518462640449,0.00022555180999940535,36980293.71428572,7694.428571428572,461539.14285714284,8448.714285714286,0.0,0.0,1.1
413,2021-02-20,0.9872354288443135,0.0001987293707487025,0.012339988684919869,0.00022585310001800417,36979841.0,7444.0,462231.0,8460.0,3.28329844318642e-05,1229.857142857143,1.1
414,2021-02-21,0.9872247006313728,0.00019315359850577237,0.012355957055905606,0.00022618871421593704,36979439.14285714,7235.142857142857,462829.14285714284,8472.57142857143,3.28329844318642e-05,1229.857142857143,1.1
415,2021-02-22,0.987213972418432,0.00018757782626284221,0.012371925426891344,0.0002265243284138699,36979037.28571428,7026.285714285715,463427.28571428574,8485.142857142857,7.169939683111244e-05,2685.714285714286,1.1
416,2021-02-23,0.9872032442054913,0.00018200205401991212,0.012387893797877083,0.00022685994261180276,36978635.428571425,6817.428571428572,464025.4285714286,8497.714285714286,0.00010055077646022762,3766.4285714285716,1.1
417,2021-02-24,0.9871925159925505,0.00017642628177698196,0.012403862168862818,0.00022719555680973563,36978233.571428575,6608.571428571428,464623.5714285714,8510.285714285714,0.00012373103890381813,4634.714285714285,1.1
418,2021-02-25,0.9871817877796099,0.00017085050953405187,0.012419830539848556,0.00022753117100766853,36977831.71428572,6399.714285714285,465221.71428571426,8522.857142857143,0.00014781898520090886,5537.0,1.1
419,2021-02-26,0.9871710595666691,0.00016527473729112174,0.012435798910834293,0.00022786678520560138,36977429.85714286,6190.857142857143,465819.85714285716,8535.42857142857,0.0003492294557353705,13081.42857142857,1.1
420,2021-02-27,0.9871603313537283,0.00015969896504819162,0.012451767281820032,0.00022820239940353425,36977028.0,5982.0,466418.0,8548.0,0.0005660819931724478,21204.285714285714,1.1
421,2021-02-28,0.9871509417837816,0.00015700261007161735,0.012463597682297167,0.0002284579238496877,36976676.28571428,5881.0,466861.14285714284,8557.57142857143,0.0005660819931724478,21204.285714285714,1.1
422,2021-03-01,0.9871415522138348,0.00015430625509504304,0.0124754280827743,0.0002287134482958411,36976324.571428575,5780.0,467304.28571428574,8567.142857142857,0.0007982774387718424,29901.85714285714,1.1
423,2021-03-02,0.9871321626438881,0.00015160990011846875,0.012487258483251431,0.00022896897274199456,36975972.85714286,5679.0,467747.4285714286,8576.714285714286,0.0010015986219558991,37517.857142857145,1.1
424,2021-03-03,0.9871227730739414,0.00014891354514189446,0.012499088883728566,0.00022922449718814795,36975621.14285714,5578.0,468190.5714285714,8586.285714285714,0.0012333020876515058,46197.0,1.1
425,2021-03-04,0.9871133835039946,0.0001462171901653202,0.0125109192842057,0.0002294800216343014,36975269.428571425,5477.0,468633.71428571426,8595.857142857143,0.0014088397545635064,52772.28571428572,1.1
426,2021-03-05,0.987103993934048,0.00014352083518874592,0.012522749684682834,0.00022973554608045482,36974917.71428572,5376.0,469076.85714285716,8605.42857142857,0.0015388864424647885,57643.57142857143,1.1
427,2021-03-06,0.9870946043641012,0.00014082448021217163,0.012534580085159968,0.00022999107052660826,36974566.0,5275.0,469520.0,8615.0,0.0015904909391946706,59576.57142857143,1.1
428,2021-03-07,0.9870848257867887,0.00013987484458392977,0.012545075656440778,0.000230223712186539,36974199.71428572,5239.428571428572,469913.14285714284,8623.714285714286,0.0015904909391946706,59576.57142857143,1.1
429,2021-03-08,0.9870750472094763,0.0001389252089556879,0.012555571227721588,0.00023045635384646973,36973833.428571425,5203.857142857143,470306.28571428574,8632.42857142857,0.0015955823591292204,59767.28571428572,1.1
430,2021-03-09,0.9870652686321637,0.00013797557332744604,0.012566066799002396,0.00023068899550640048,36973467.14285714,5168.285714285715,470699.4285714286,8641.142857142857,0.0016142127609121983,60465.142857142855,1.1
431,2021-03-10,0.9870554900548513,0.00013702593769920418,0.012576562370283206,0.00023092163716633123,36973100.85714286,5132.714285714285,471092.5714285714,8649.857142857143,0.0018824333396215232,70512.14285714286,1.1
432,2021-03-11,0.9870457114775387,0.00013607630207096232,0.012587057941564016,0.00023115427882626193,36972734.571428575,5097.142857142857,471485.71428571426,8658.57142857143,0.002132092164906538,79863.85714285714,1.1
433,2021-03-12,0.9870359329002262,0.00013512666644272046,0.012597553512844825,0.0002313869204861927,36972368.28571428,5061.571428571428,471878.85714285716,8667.285714285714,0.0027650681698033323,103573.85714285714,1.1
434,2021-03-13,0.9870261543229137,0.0001341770308144786,0.012608049084125635,0.00023161956214612343,36972002.0,5026.0,472272.0,8676.0,0.003404943334746269,127542.28571428571,1.1
435,2021-03-14,0.9870160172486171,0.00013492453516442,0.012617278474568788,0.0002317797416496823,36971622.28571428,5054.0,472617.71428571426,8682.0,0.003404943334746269,127542.28571428571,1.1
436,2021-03-15,0.9870058801743206,0.00013567203951436136,0.012626507865011943,0.00023193992115324116,36971242.571428575,5082.0,472963.4285714286,8688.0,0.004256659706943513,159445.85714285713,1.1
437,2021-03-16,0.9869957431000238,0.00013641954386430275,0.012635737255455096,0.0002321001006568,36970862.85714286,5110.0,473309.14285714284,8694.0,0.004743918129174182,177697.57142857142,1.1
438,2021-03-17,0.9869856060257272,0.00013716704821424414,0.012644966645898249,0.00023226028016035892,36970483.14285714,5138.0,473654.85714285716,8700.0,0.004812276639216781,180258.14285714287,1.1
439,2021-03-18,0.9869754689514305,0.0001379145525641855,0.012654196036341405,0.00023242045966391777,36970103.428571425,5166.0,474000.5714285714,8706.0,0.004362992200722675,163428.85714285713,1.1
440,2021-03-19,0.986965331877134,0.0001386620569141269,0.012663425426784558,0.00023258063916747662,36969723.71428572,5194.0,474346.28571428574,8712.0,0.004299633579469735,161055.57142857142,1.1
441,2021-03-20,0.9869551948028372,0.0001394095612640683,0.012672654817227711,0.0002327408186710355,36969344.0,5222.0,474692.0,8718.0,0.0036293700744230582,135948.85714285713,1.1
442,2021-03-21,0.9869443979415379,0.00014042784525097825,0.012682261773643538,0.0002329124395677057,36968939.571428575,5260.142857142857,475051.85714285716,8724.42857142857,0.0036293700744230582,135948.85714285713,1.1
443,2021-03-22,0.9869336010802384,0.00014144612923788817,0.012691868730059367,0.00023308406046437593,36968535.14285714,5298.285714285715,475411.71428571426,8730.857142857143,0.002857564205513171,107038.57142857143,1.1
444,2021-03-23,0.986922804218939,0.00014246441322479813,0.012701475686475196,0.00023325568136104615,36968130.71428572,5336.428571428572,475771.5714285714,8737.285714285714,0.0024111134187129748,90315.42857142857,1.1
445,2021-03-24,0.9869120073576395,0.0001434826972117081,0.012711082642891025,0.00023342730225771636,36967726.28571428,5374.571428571428,476131.4285714286,8743.714285714286,0.002779629249436374,104119.28571428571,1.1
446,2021-03-25,0.9869012104963402,0.00014450098119861806,0.012720689599306851,0.00023359892315438657,36967321.85714286,5412.714285714285,476491.28571428574,8750.142857142857,0.0036423141038296964,136433.7142857143,1.1
447,2021-03-26,0.9868904136350407,0.000145519265185528,0.01273029655572268,0.00023377054405105684,36966917.428571425,5450.857142857143,476851.14285714284,8756.57142857143,0.0033538308179201747,125627.71428571429,1.1
448,2021-03-27,0.9868796167737414,0.00014653754917243794,0.012739903512138509,0.00023394216494772703,36966513.0,5489.0,477211.0,8763.0,0.0034664064985404294,129844.57142857143,1.1
449,2021-03-28,0.9868685758293889,0.00014744141922823443,0.01274990710351553,0.00023407564786735943,36966099.428571425,5522.857142857143,477585.71428571426,8768.0,0.0034664064985404294,129844.57142857143,1.1
450,2021-03-29,0.9868575348850364,0.00014834528928403087,0.012759910694892554,0.0002342091307869918,36965685.85714286,5556.714285714285,477960.4285714286,8773.0,0.003580625925971013,134123.0,1.1
451,2021-03-30,0.9868464939406839,0.00014924915933982734,0.012769914286269574,0.0002343426137066242,36965272.28571428,5590.571428571428,478335.14285714284,8778.0,0.003711946422305359,139042.0,1.1
452,2021-03-31,0.9868354529963315,0.0001501530293956238,0.012779917877646596,0.0002344760966262566,36964858.71428572,5624.428571428572,478709.85714285716,8783.0,0.003162915918666523,118476.42857142857,1.1
453,2021-04-01,0.986824412051979,0.0001510568994514203,0.012789921469023618,0.00023460957954588897,36964445.14285714,5658.285714285715,479084.5714285714,8788.0,0.002654757885019125,99441.85714285714,1.1
454,2021-04-02,0.9868133711076267,0.00015196076950721674,0.012799925060400641,0.00023474306246552135,36964031.571428575,5692.142857142857,479459.28571428574,8793.0,0.002321943014600835,86975.28571428571,1.1
455,2021-04-03,0.9868023301632741,0.00015286463956301323,0.012809928651777661,0.00023487654538515375,36963618.0,5726.0,479834.0,8798.0,0.002134136360475765,79940.42857142857,1.1
456,2021-04-04,0.9867890810300511,0.00015531691148654544,0.012820557705978104,0.0002350443524841202,36963121.71428572,5817.857142857143,480232.14285714284,8804.285714285714,0.0021341363604757656,79940.42857142857,1.1
457,2021-04-05,0.9867758318968283,0.0001577691834100776,0.012831186760178545,0.00023521215958308662,36962625.428571425,5909.714285714285,480630.28571428574,8810.57142857143,0.001889431658407964,70774.28571428571,1.1
458,2021-04-06,0.9867625827636053,0.00016022145533360984,0.012841815814378987,0.0002353799666820531,36962129.14285714,6001.571428571428,481028.4285714286,8816.857142857143,0.0016240142210109194,60832.28571428572,1.1
459,2021-04-07,0.9867493336303824,0.00016267372725714202,0.01285244486857943,0.00023554777378101947,36961632.85714286,6093.428571428572,481426.5714285714,8823.142857142857,0.0013875816461626223,51976.0,1.1
460,2021-04-08,0.9867360844971594,0.00016512599918067422,0.012863073922779873,0.0002357155808799859,36961136.571428575,6185.285714285715,481824.71428571426,8829.42857142857,0.0011749547965813362,44011.42857142857,1.1
461,2021-04-09,0.9867228353639365,0.00016757827110420643,0.012873702976980313,0.00023588338797895231,36960640.28571428,6277.142857142857,482222.85714285716,8835.714285714286,0.0010018388912112373,37526.857142857145,1.1
462,2021-04-10,0.9867095862307136,0.0001700305430277386,0.012884332031180756,0.00023605119507791878,36960144.0,6369.0,482621.0,8842.0,0.0009262379793291555,34695.0,1.1
463,2021-04-11,0.9866948802267678,0.00017369560262107367,0.012895186099445722,0.0002362380711654041,36959593.14285714,6506.285714285715,483027.5714285714,8849.0,0.00097913535348062,36676.42857142857,1.1
464,2021-04-12,0.9866801742228221,0.00017736066221440868,0.012906040167710686,0.00023642494725288946,36959042.28571428,6643.571428571428,483434.14285714284,8856.0,0.0007535568468972879,28226.714285714286,1.1
465,2021-04-13,0.9866654682188762,0.00018102572180774378,0.012916894235975652,0.00023661182334037484,36958491.428571425,6780.857142857143,483840.71428571426,8863.0,0.0006219198053535286,23295.85714285714,1.1
466,2021-04-14,0.9866507622149304,0.00018469078140107882,0.012927748304240618,0.00023679869942786017,36957940.571428575,6918.142857142857,484247.28571428574,8870.0,0.0004905230330651074,18374.0,1.1
467,2021-04-15,0.9866360562109847,0.0001883558409944139,0.01293860237250558,0.00023698557551534553,36957389.71428572,7055.428571428572,484653.85714285716,8877.0,0.0003781723665093765,14165.57142857143,1.1
468,2021-04-16,0.9866213502070389,0.00019202090058774893,0.012949456440770547,0.00023717245160283085,36956838.85714286,7192.714285714285,485060.4285714286,8884.0,0.00029327341582547256,10985.42857142857,1.1
469,2021-04-17,0.9866066442030931,0.000195685960181084,0.012960310509035513,0.0002373593276903162,36956288.0,7330.0,485467.0,8891.0,0.00019720766546489326,7387.0,1.1
470,2021-04-18,0.9865923081375245,0.000196772892526662,0.012973357510980152,0.00023756145896861668,36955751.0,7370.714285714285,485955.71428571426,8898.57142857143,0.0001443102913134289,5405.571428571428,1.1
471,2021-04-19,0.986577972071956,0.00019785982487224008,0.012986404512924793,0.00023776359024691715,36955214.0,7411.428571428572,486444.4285714286,8906.142857142857,0.00015150692758046666,5675.142857142857,1.1
472,2021-04-20,0.9865636360063875,0.0001989467572178181,0.012999451514869432,0.00023796572152521761,36954677.0,7452.142857142857,486933.14285714284,8913.714285714286,0.00014680451501170272,5499.0,1.1
473,2021-04-21,0.986549299940819,0.00020003368956339612,0.013012498516814073,0.0002381678528035181,36954140.0,7492.857142857143,487421.85714285716,8921.285714285714,0.00014140799126085036,5296.857142857143,1.1
474,2021-04-22,0.9865349638752504,0.0002011206219089742,0.013025545518758714,0.0002383699840818186,36953603.0,7533.571428571428,487910.5714285714,8928.857142857143,0.00012527944077155386,4692.714285714285,1.1
475,2021-04-23,0.986520627809682,0.0002022075542545522,0.013038592520703354,0.00023857211536011907,36953066.0,7574.285714285715,488399.28571428574,8936.42857142857,0.00014236906828220356,5332.857142857143,1.1
476,2021-04-24,0.9865062917441134,0.00020329448660013025,0.013051639522647993,0.00023877424663841954,36952529.0,7615.0,488888.0,8944.0,0.00011836502553459605,4433.714285714285,1.1
477,2021-04-25,0.9864926002103569,0.00020228001641092407,0.013066177719494813,0.000238942053737386,36952016.14285714,7577.0,489432.5714285714,8950.285714285714,0.00011836502553459604,4433.714285714285,1.1
478,2021-04-26,0.9864789086766004,0.00020126554622171793,0.01308071591634163,0.00023910986083635241,36951503.28571428,7539.0,489977.14285714284,8956.57142857143,0.00012028717957730246,4505.714285714285,1.1
479,2021-04-27,0.9864652171428437,0.00020025107603251175,0.01309525411318845,0.00023927766793531885,36950990.428571425,7501.0,490521.71428571426,8962.857142857143,0.00015176626582432385,5684.857142857143,1.1
480,2021-04-28,0.986451525609087,0.00019923660584330558,0.01310979231003527,0.00023944547503428523,36950477.571428575,7463.0,491066.28571428574,8969.142857142857,0.00019488506266328965,7300.0,1.1
481,2021-04-29,0.9864378340753307,0.0001982221356540994,0.01312433050688209,0.0002396132821332517,36949964.71428572,7425.0,491610.85714285716,8975.42857142857,0.00018146430854367878,6797.285714285715,1.1
482,2021-04-30,0.986424142541574,0.00019720766546489326,0.013138868703728908,0.00023978108923221813,36949451.85714286,7387.0,492155.4285714286,8981.714285714286,0.00016371489403027467,6132.428571428572,1.1
483,2021-05-01,0.9864104510078174,0.00019619319527568708,0.013153406900575728,0.00023994889633118457,36948939.0,7349.0,492700.0,8988.0,0.00016445095698710473,6160.0,1.1
484,2021-05-02,0.9864008211686154,0.0001914869689092194,0.013167598041831501,0.0002400938206439283,36948578.28571428,7172.714285714285,493231.5714285714,8993.42857142857,0.00016445095698710473,6160.0,1.1
485,2021-05-03,0.9863911913294132,0.00018678074254275165,0.013181789183087279,0.00024023874495667207,36948217.571428575,6996.428571428572,493763.14285714284,8998.857142857143,0.0002379542801321063,8913.285714285714,1.1
486,2021-05-04,0.9863815614902113,0.00018207451617628399,0.013195980324343052,0.00024038366926941579,36947856.85714286,6820.142857142857,494294.71428571426,9004.285714285714,0.00035541162181320203,13313.0,1.1
487,2021-05-05,0.9863719316510092,0.0001773682898098163,0.013210171465598827,0.00024052859358215955,36947496.14285714,6643.857142857143,494826.28571428574,9009.714285714286,0.00035082362317555163,13141.142857142857,1.1
488,2021-05-06,0.9863623018118072,0.00017266206344334855,0.013224362606854601,0.00024067351789490326,36947135.428571425,6467.571428571428,495357.85714285716,9015.142857142857,0.00035082362317555163,13141.142857142857,1.1
489,2021-05-07,0.9863526719726051,0.0001679558370768809,0.013238553748110378,0.000240818442207647,36946774.71428572,6291.285714285715,495889.4285714286,9020.57142857143,0.0003922452800363342,14692.714285714286,1.1
490,2021-05-08,0.9863430421334031,0.00016324961071041317,0.013252744889366152,0.00024096336652039074,36946414.0,6115.0,496421.0,9026.0,0.0004963543297541909,18592.428571428572,1.1
491,2021-05-09,0.986335162827347,0.00015743738300984852,0.01326629149880999,0.0002411082908331345,36946118.85714286,5897.285714285715,496928.4285714286,9031.42857142857,0.0004963543297541909,18592.428571428572,1.1
492,2021-05-10,0.9863272835212911,0.0001516251553092839,0.013279838108253823,0.0002412532151458782,36945823.71428572,5679.571428571428,497435.85714285716,9036.857142857143,0.0004675639708883363,17514.0,1.1
493,2021-05-11,0.9863194042152349,0.00014581292760871924,0.01329338471769766,0.00024139813945862196,36945528.571428575,5461.857142857143,497943.28571428574,9042.285714285714,0.0003324983252088764,12454.714285714286,1.1
494,2021-05-12,0.986311524909179,0.0001400006999081546,0.013306931327141494,0.0002415430637713657,36945233.428571425,5244.142857142857,498450.71428571426,9047.714285714286,0.0003615480223185882,13542.857142857143,1.1
495,2021-05-13,0.986303645603123,0.00013418847220758993,0.01332047793658533,0.00024168798808410944,36944938.28571428,5026.428571428572,498958.14285714284,9053.142857142857,0.0003615480223185882,13542.857142857143,1.1
496,2021-05-14,0.9862957662970668,0.00012837624450702528,0.013334024546029168,0.00024183291239685318,36944643.14285714,4808.714285714285,499465.5714285714,9058.57142857143,0.0003345654035643266,12532.142857142857,1.1
497,2021-05-15,0.9862878869910109,0.00012256401680646066,0.013347571155473003,0.00024197783670959692,36944348.0,4591.0,499973.0,9064.0,0.00041908297447785213,15698.0,1.1
498,2021-05-16,0.9862833523855412,0.00011746878307420714,0.013357071325553126,0.0002421075058315255,36944178.14285714,4400.142857142857,500328.85714285716,9068.857142857143,0.00041908297447785213,15698.0,1.1
499,2021-05-17,0.9862788177800713,0.00011237354934195362,0.013366571495633249,0.00024223717495345411,36944008.28571428,4209.285714285715,500684.71428571426,9073.714285714286,0.0005246221983346273,19651.285714285714,1.1
500,2021-05-18,0.9862742831746016,0.0001072783156097001,0.013376071665713368,0.00024236684407538274,36943838.428571425,4018.4285714285716,501040.5714285714,9078.57142857143,0.0006381589559762347,23904.14285714286,1.1
501,2021-05-19,0.9862697485691317,0.00010218308187744658,0.013385571835793492,0.0002424965131973113,36943668.571428575,3827.5714285714284,501396.4285714286,9083.42857142857,0.0008857011235356504,33176.57142857143,1.1
502,2021-05-20,0.986265213963662,9.708784814519305e-05,0.013395072005873613,0.00024262618231923994,36943498.71428572,3636.714285714286,501752.28571428574,9088.285714285714,0.0011693942795292212,43803.142857142855,1.1
503,2021-05-21,0.9862606793581923,9.199261441293954e-05,0.013404572175953736,0.00024275585144116856,36943328.85714286,3445.8571428571427,502108.14285714284,9093.142857142857,0.0013990688048464155,52406.28571428572,1.1
504,2021-05-22,0.9862561447527224,8.689738068068601e-05,0.013414072346033859,0.00024288552056309716,36943159.0,3255.0,502464.0,9098.0,0.0012614479147054212,47251.28571428572,1.1
505,2021-05-23,0.9862485362263034,8.662660104371745e-05,0.013421871562338093,0.00024296561031487661,36942874.0,3244.8571428571427,502756.14285714284,9101.0,0.0012614479147054212,47251.28571428572,1.1
506,2021-05-24,0.9862409276998844,8.635582140674888e-05,0.01342967077864233,0.00024304570006665604,36942589.0,3234.714285714286,503048.28571428574,9104.0,0.0012696361383754424,47558.0,1.1
507,2021-05-25,0.9862333191734651,8.608504176978032e-05,0.013437469994946565,0.0002431257898184355,36942304.0,3224.5714285714284,503340.4285714286,9107.0,0.0015839464623349797,59331.42857142857,1.1
508,2021-05-26,0.9862257106470462,8.581426213281177e-05,0.0134452692112508,0.0002432058795702149,36942019.0,3214.4285714285716,503632.5714285714,9110.0,0.0012311015263764232,46114.57142857143,1.1
509,2021-05-27,0.9862181021206272,8.554348249584318e-05,0.013453068427555035,0.00024328596932199432,36941734.0,3204.285714285714,503924.71428571426,9113.0,0.0009474083703828525,35488.0,1.1
510,2021-05-28,0.9862104935942081,8.527270285887464e-05,0.013460867643859271,0.00024336605907377375,36941449.0,3194.1428571428573,504216.85714285716,9116.0,0.0006821930642641083,25553.571428571428,1.1
511,2021-05-29,0.9862028850677891,8.500192322190606e-05,0.013468666860163507,0.0002434461488255532,36941164.0,3184.0,504509.0,9119.0,0.0006304512708168902,23615.428571428572,1.1
512,2021-05-30,0.9861950438997101,8.830848583108558e-05,0.013473129003476933,0.00024351861098192507,36940870.28571428,3307.8571428571427,504676.14285714284,9121.714285714286,0.0006304512708168902,23615.428571428572,1.1
513,2021-05-31,0.9861872027316311,9.161504844026503e-05,0.013477591146790358,0.00024359107313829694,36940576.571428575,3431.714285714286,504843.28571428574,9124.42857142857,0.00226210834242619,84734.0,1.1
514,2021-06-01,0.9861793615635522,9.492161104944456e-05,0.013482053290103784,0.00024366353529466878,36940282.85714286,3555.5714285714284,505010.4285714286,9127.142857142857,0.0024571802811769647,92041.0,1.1
515,2021-06-02,0.9861715203954732,9.822817365862403e-05,0.01348651543341721,0.00024373599745104068,36939989.14285714,3679.4285714285716,505177.5714285714,9129.857142857143,0.0028536817594507205,106893.14285714286,1.1
516,2021-06-03,0.9861636792273941,0.00010153473626780355,0.013490977576730635,0.00024380845960741255,36939695.428571425,3803.285714285714,505344.71428571426,9132.57142857143,0.0032184333718404856,120556.0,1.1
517,2021-06-04,0.9861558380593152,0.00010484129887698301,0.01349543972004406,0.00024388092176378442,36939401.71428572,3927.1428571428573,505511.85714285716,9135.285714285714,0.0032184333718404856,120556.0,1.1
518,2021-06-05,0.9861479968912362,0.00010814786148616252,0.013499901863357486,0.00024395338392015629,36939108.0,4051.0,505679.0,9138.0,0.003439812887151953,128848.42857142857,1.1
519,2021-06-06,0.9861391221839794,0.00010941404232381833,0.0135073769068569,0.0002440868668397887,36938775.571428575,4098.428571428572,505959.0,9143.0,0.003439812887151953,128848.42857142857,1.1
520,2021-06-07,0.9861302474767227,0.00011068022316147417,0.013514851950356314,0.00024422034975942104,36938443.14285714,4145.857142857143,506239.0,9148.0,0.0026524963029807814,99357.14285714286,1.1
521,2021-06-08,0.986121372769466,0.00011194640399912996,0.01352232699385573,0.00024435383267905347,36938110.71428572,4193.285714285715,506519.0,9153.0,0.003112764478861782,116597.85714285714,1.1
522,2021-06-09,0.9861124980622094,0.0001132125848367858,0.013529802037355142,0.00024448731559868585,36937778.28571428,4240.714285714285,506799.0,9158.0,0.0035955760129698405,134683.0,1.1
523,2021-06-10,0.9861036233549526,0.00011447876567444159,0.013537277080854558,0.0002446207985183183,36937445.85714286,4288.142857142857,507079.0,9163.0,0.003958947030590837,148294.14285714287,1.1
524,2021-06-11,0.986094748647696,0.00011574494651209743,0.01354475212435397,0.0002447542814379506,36937113.428571425,4335.571428571428,507359.0,9168.0,0.004603661904819875,172443.85714285713,1.1
525,2021-06-12,0.9860858739404392,0.00011701112734975323,0.013552227167853384,0.00024488776435758303,36936781.0,4383.0,507639.0,9173.0,0.004561481302216039,170863.85714285713,1.1
526,2021-06-13,0.9860766254810075,0.00011841841870244902,0.013559938666810432,0.0002450174334795116,36936434.571428575,4435.714285714285,507927.85714285716,9177.857142857143,0.004561481302216039,170863.85714285713,1.1
527,2021-06-14,0.986067377021576,0.00011982571005514475,0.01356765016576748,0.00024514710260144023,36936088.14285714,4488.428571428572,508216.71428571426,9182.714285714286,0.00442509608253107,165755.14285714287,1.1
528,2021-06-15,0.9860581285621443,0.00012123300140784056,0.01357536166472453,0.00024527677172336886,36935741.71428572,4541.142857142857,508505.5714285714,9187.57142857143,0.004054654283967262,151879.14285714287,1.1
529,2021-06-16,0.9860488801027126,0.0001226402927605363,0.013583073163681578,0.0002454064408452975,36935395.28571428,4593.857142857143,508794.4285714286,9192.42857142857,0.0037990764446459756,142305.7142857143,1.1
530,2021-06-17,0.9860396316432809,0.0001240475841132321,0.013590784662638624,0.00024553610996722606,36935048.85714286,4646.571428571428,509083.28571428574,9197.285714285714,0.0038559477960047814,144436.0,1.1
531,2021-06-18,0.9860303831838493,0.00012545487546592786,0.013598496161595672,0.0002456657790891546,36934702.428571425,4699.285714285715,509372.14285714284,9202.142857142857,0.0038498571610718407,144207.85714285713,1.1
532,2021-06-19,0.9860211347244175,0.00012686216681862363,0.013606207660552722,0.00024579544821108325,36934356.0,4752.0,509661.0,9207.0,0.003905900918328925,146307.14285714287,1.1
533,2021-06-20,0.986010673477316,0.00012844870666339718,0.013614967953878312,0.0002459098621421967,36933964.14285714,4811.428571428572,509989.14285714284,9211.285714285714,0.003905900918328925,146307.14285714287,1.1
534,2021-06-21,0.9860002122302145,0.00013003524650817075,0.0136237282472039,0.0002460242760733102,36933572.28571428,4870.857142857143,510317.28571428574,9215.57142857143,0.004297940253289256,160992.14285714287,1.1
535,2021-06-22,0.9859897509831131,0.00013162178635294427,0.013632488540529489,0.0002461386900044237,36933180.428571425,4930.285714285715,510645.4285714286,9219.857142857143,0.003550149868520087,132981.42857142858,1.1
536,2021-06-23,0.9859792897360117,0.00013320832619771785,0.013641248833855075,0.0002462531039355372,36932788.571428575,4989.714285714285,510973.5714285714,9224.142857142857,0.0033663972813541385,126098.42857142857,1.1
537,2021-06-24,0.9859688284889102,0.00013479486604249137,0.013650009127180665,0.00024636751786665065,36932396.71428572,5049.142857142857,511301.71428571426,9228.42857142857,0.002996962325384128,112260.14285714286,1.1
538,2021-06-25,0.9859583672418087,0.00013638140588726494,0.013658769420506254,0.00024648193179776417,36932004.85714286,5108.571428571428,511629.85714285716,9232.714285714286,0.002811661336350444,105319.14285714286,1.1
539,2021-06-26,0.9859479059947073,0.0001379679457320385,0.013667529713831842,0.0002465963457288776,36931613.0,5168.0,511958.0,9237.0,0.002685394121973611,100589.42857142857,1.1
540,2021-06-27,0.9859369947194768,0.0001396307615308877,0.013676640876546178,0.0002467336424462138,36931204.28571428,5230.285714285715,512299.28571428574,9242.142857142857,0.002685394121973611,100589.42857142857,1.1
541,2021-06-28,0.9859260834442463,0.0001412935773297369,0.013685752039260516,0.00024687093916355,36930795.571428575,5292.571428571428,512640.5714285714,9247.285714285714,0.001917688085595289,71832.71428571429,1.1
542,2021-06-29,0.9859151721690156,0.00014295639312858613,0.013694863201974852,0.0002470082358808861,36930386.85714286,5354.857142857143,512981.85714285716,9252.42857142857,0.001917688085595289,71832.71428571429,1.1
543,2021-06-30,0.9859042608937851,0.0001446192089274353,0.01370397436468919,0.0002471455325982223,36929978.14285714,5417.142857142857,513323.14285714284,9257.57142857143,0.0020959297350792716,78509.28571428571,1.1
544,2021-07-01,0.9858933496185546,0.00014628202472628452,0.013713085527403523,0.0002472828293155585,36929569.428571425,5479.428571428572,513664.4285714286,9262.714285714286,0.0017743922644710664,66465.14285714286,1.1
545,2021-07-02,0.9858824383433241,0.0001479448405251337,0.01372219669011786,0.0002474201260328946,36929160.71428572,5541.714285714285,514005.71428571426,9267.857142857143,0.0013924251692464264,52157.42857142857,1.1
546,2021-07-03,0.9858715270680936,0.0001496076563239829,0.013731307852832197,0.0002475574227502308,36928752.0,5604.0,514347.0,9273.0,0.0012928507249983668,48427.57142857143,1.1
547,2021-07-04,0.985853522129134,0.00015715134818206485,0.013741608920430113,0.00024771760225378964,36928077.571428575,5886.571428571428,514732.85714285716,9279.0,0.0012947576238502582,48499.0,1.1
548,2021-07-05,0.9858355171901744,0.00016469504004014678,0.01375190998802803,0.00024787778175734855,36927403.14285714,6169.142857142857,515118.71428571426,9285.0,0.0008678868744612819,32509.285714285714,1.1
549,2021-07-06,0.985817512251215,0.0001722387318982287,0.013762211055625948,0.0002480379612609074,36926728.71428572,6451.714285714285,515504.5714285714,9291.0,0.0009189193015355967,34420.857142857145,1.1
